date,population,admission,release
2022-06-25,105832.62411248265,2587.4842018719264,1078.7158086104203
2022-06-26,106559.05917241082,1805.1508685385925,1099.2158086104203
2022-06-27,106976.49423233903,1517.6508685385925,3104.715808610421
2022-06-28,106401.9292922672,2530.150868538593,2716.982475277087
2022-06-29,106191.19768552869,2508.150868538593,2549.3824752770875
2022-06-30,106160.96607879018,2519.150868538593,2774.382475277087
2022-07-01,105997.2344720517,2609.3175352052594,2809.8824752770875
2022-07-02,105831.71119864655,2644.359201871926,1240.3824752770868
2022-07-03,106581.68792524138,1990.359201871926,1274.8824752770868
2022-07-04,106921.66465183622,1614.859201871926,1020.8824752770871
2022-07-05,107478.14137843109,1577.359201871926,3181.8824752770865
2022-07-06,106791.61810502589,2495.359201871926,2952.8824752770875
2022-07-07,106528.80911733503,2690.0734875862113,2748.8824752770875
2022-07-08,106313.00012964413,2533.0734875862117,2554.549141943754
2022-07-09,106288.85780861994,2530.406820919545,1149.5491419437537
2022-07-10,106932.71548759573,1793.4068209195448,1082.5491419437537
2022-07-11,107394.57316657151,1544.4068209195448,2719.8824752770875
2022-07-12,106982.76417888064,2308.0734875862117,2558.912761381475
2022-07-13,106821.01160526535,2406.1154412881915,2586.859467894929
2022-07-14,106603.80970320076,2367.6676668404166,2689.6220941575543
2022-07-15,106394.68860921693,2480.50100017375,2397.872094157555
2022-07-16,106551.56751523315,2554.75100017375,1072.205427490888
2022-07-17,107311.61308791598,1832.25100017375,1297.2054274908883
2022-07-18,107703.15866059886,1685.9010001737502,2748.038760824221
2022-07-19,107203.87089994838,2262.9176668404166,2675.9554274908874
2022-07-20,107016.0831392979,2486.6676668404166,2461.554328589789
2022-07-21,106894.98768633975,2343.2445899173395,2777.3400428755026
2022-07-22,106550.22556671493,2432.577923250673,2358.173376208837
2022-07-23,106695.96344709008,2503.9112565840064,1135.173376208837
2022-07-24,107452.70132746526,1891.9112565840064,1167.173376208837
2022-07-25,107780.43920784043,1494.2445899173397,2817.2036792391395
2022-07-26,107308.0861791247,2344.8506505234004,2637.434448469909
2022-07-27,107168.5793042551,2497.9275736003237,2488.667167363918
2022-07-28,107083.71912677417,2415.623426134886,2708.58311521535
2022-07-29,106826.54820448247,2451.412192923653,2071.6871876135406
2022-07-30,106883.20533648941,2138.9981657743315,1171.8410337673865
2022-07-31,107535.36246849634,1823.4981657743313,1254.8410337673865
2022-08-01,107828.51960050329,1547.9981657743313,2668.007700434053
2022-08-02,107436.8433991769,2275.241755517922,2502.7897517161045
2022-08-03,107199.80822349155,2262.968861745028,2453.2897517161045
2022-08-04,106943.77304780617,2215.754576030742,2380.4564183827715
2022-08-05,106714.32120545414,2151.0045760307416,2269.2646779697916
2022-08-06,106765.47113301362,2323.405755971745,1181.3652958678908
2022-08-07,107223.03526175654,1641.9205488711527,1231.3564201282459
2022-08-08,107621.59939049942,1629.2538822044862,2497.751205975546
2022-08-09,107222.2535102814,2101.7246926103894,2444.9039061617655
2022-08-10,107054.90763006335,2277.0452054309026,2327.121854879714
2022-08-11,107074.02328830684,2328.6990515847488,2427.072794056816
2022-08-12,107005.56339216289,2390.3603005102414,3600.586863320885
2022-08-13,107192.77016268553,3790.860300510241,1148.153529987552
2022-08-14,107781.47693320825,1736.8603005102416,1263.653529987552
2022-08-15,108109.18370373092,1588.4191240396533,2480.6695430594473
2022-08-16,107950.77609516867,2323.061934497169,2733.969543059447
2022-08-17,107796.36848660637,2577.961934497169,2655.6362097261135
2022-08-18,107580.9608780441,2440.5706301493433,2674.530756648028
2022-08-19,107304.29010050002,2406.8323717419726,2523.7339185168344
2022-08-20,107547.1577844944,2764.16826917787,1107.700585183501
2022-08-21,108135.02546848872,1696.9016025112041,1249.533918516834
2022-08-22,108532.8931524831,1645.450382999009,2951.729040468054
2022-08-23,107973.71205598969,2391.2146106412847,2501.172667919034
2022-08-24,107835.43292028057,2371.751375347167,3043.030511056289
2022-08-25,107611.15378457143,2818.751375347167,2651.230511056289
2022-08-26,107398.47464886232,2438.5513753471673,2442.452733278511
2022-08-27,107509.79551315319,2555.551375347167,1197.2305110562893
2022-08-28,108202.1163774441,1890.3013753471678,1219.4805110562893
2022-08-29,108512.43724173495,1529.8013753471678,2984.980511056289
2022-08-30,108079.75810602582,2332.783206270144,3004.150527847536
2022-08-31,107890.8128125783,2814.4552343999967,2382.682579129587
2022-09-01,107817.59828836154,2309.4680549128175,3049.6825791295882
2022-09-02,107433.5504308114,2666.301388246151,2401.3492457962543
2022-09-03,107753.00257326133,2720.801388246151,1149.3492457962543
2022-09-04,108521.95471571121,1916.7458326905949,1538.6825791295873
2022-09-05,108751.24019149443,1767.9680549128175,1323.6825791295873
2022-09-06,109064.52566727766,1636.9680549128175,3249.515912462921
2022-09-07,108416.81114306094,2601.8013882461505,2890.599245796254
2022-09-08,108206.92995217748,2676.968054912817,2805.5659124629206
2022-09-09,108019.43765018292,2621.273610468372,2220.765912462921
2022-09-10,108108.94534818835,2310.273610468372,1075.7274509244594
2022-09-11,108789.26073850151,1756.0428412376039,1186.227450924459
2022-09-12,109193.57612881468,1591.0428412376039,2779.9496731466816
2022-09-13,108681.0026302389,2265.7761745709367,2868.616339813348
2022-09-14,108239.42913166316,2428.376174570937,2471.4496731466816
2022-09-15,107939.85563308741,2171.8761745709367,2610.741645623746
2022-09-16,107714.28213451167,2492.167841237604,2445.241339813348
2022-09-17,107791.70863593592,2524.0011745709367,1187.5746731466816
2022-09-18,108319.13513736016,1715.0011745709373,1244.5746731466816
2022-09-19,108741.56163878443,1665.667841237604,2774.158006480015
2022-09-20,108208.15480687539,2242.08450790427,3255.4913398133485
2022-09-21,108051.74797496629,3094.107338954498,2775.081902979254
2022-09-22,107775.23459815615,2497.235192835777,2763.3041252014764
2022-09-23,107620.72122134602,2589.56852616911,2316.995364517715
2022-09-24,107877.90015222819,2574.174295399879,1137.4953645177152
2022-09-25,108587.57908311032,1847.1742953998798,1201.2953645177154
2022-09-26,108953.8580139925,1567.57429539988,2955.795364517716
2022-09-27,108325.63694487467,2327.5742953998792,2737.795364517716
2022-09-28,107903.41587575682,2315.5742953998792,2634.045364517716
2022-09-29,107680.19480663897,2410.8242953998792,2683.7120311843823
2022-09-30,107429.80707085451,2441.5742953998792,2603.162031184382
2022-10-01,107411.31933507,2582.896517622102,1215.1620311843822
2022-10-02,108101.83159928552,1906.6742953998798,1202.9120311843822
2022-10-03,108503.84386350098,1603.9242953998798,3064.162031184382
2022-10-04,107850.85612771651,2411.174295399879,2885.3438493662
2022-10-05,107537.86839193197,2574.174295399879,2659.662031184382
2022-10-06,107359.88065614748,2481.674295399879,2715.662031184382
2022-10-07,107166.89292036297,2522.674295399879,2621.912031184382
2022-10-08,107159.90518457847,2614.924295399879,1216.9120311843822
2022-10-09,107822.91744879397,1879.9242953998798,1274.9120311843822
2022-10-10,108195.92971300948,1645.4242953998798,2312.9120311843817
2022-10-11,108006.94197722497,2123.0076287332136,2737.9953645177156
2022-10-12,107636.12090810714,2367.174295399879,2618.328697851049
2022-10-13,107399.29983898932,2383.2854065109905,2796.106475628827
2022-10-14,107064.47876987145,2461.2854065109905,2476.106475628827
2022-10-15,107152.65770075363,2560.649042874627,1171.6064756288265
2022-10-16,107809.3366316358,1831.285406510991,1100.6064756288265
2022-10-17,108133.51556251796,1424.785406510991,2630.106475628827
2022-10-18,107653.19449340012,2149.7854065109905,2511.606475628827
2022-10-19,107437.87342428228,2294.0354065109905,2601.606475628827
2022-10-20,107154.05235516447,2319.2854065109905,2867.106475628827
2022-10-21,106816.23128604663,2528.2854065109905,2418.662031184382
2022-10-22,106832.66021692878,2436.424295399879,1142.4953645177152
2022-10-23,107552.08914781097,1861.4242953998798,1268.9953645177152
2022-10-24,107840.51807869312,1556.0909620665466,2785.8932050492767
2022-10-25,107235.97192651877,2184.0937306158266,2524.6398827901407
2022-10-26,107010.67577434446,2299.343730615826,2561.6398827901407
2022-10-27,106840.37962217018,2391.343730615826,2734.6398827901407
2022-10-28,106651.58346999585,2545.8437306158257,2626.6398827901407
2022-10-29,106611.78731782152,2586.8437306158257,1097.6398827901407
2022-10-30,107269.49116564721,1755.3437306158269,1159.1398827901407
2022-10-31,107580.19501347293,1469.8437306158269,2780.6398827901407
2022-11-01,106885.39886129861,2084.093730615827,2598.821157690539
2022-11-02,106563.62262944301,2396.566838185547,2538.343070041137
2022-11-03,106169.34639758742,2145.5668381855476,2685.5097367078033
2022-11-04,106101.7368323985,2617.4001715188806,2467.5097367078033
2022-11-05,106196.1272672096,2562.9001715188806,1136.2597367078033
2022-11-06,107099.89270202065,2040.025171518881,1379.2597367078033
2022-11-07,107233.3248034984,1510.6918381855482,2921.7597367078033
2022-11-08,106654.75690497614,2343.1918381855476,2361.2635828616494
2022-11-09,106426.23516030004,2263.2379920317017,1556.878784326851
2022-11-10,106488.33008229063,1648.2879920317018,1613.1930700411367
2022-11-11,106434.42500428119,1559.2879920317018,1502.1930700411367
2022-11-12,106536.51992627172,1604.2879920317018,1473.1930700411367
2022-11-13,106662.61484826231,1582.0379920317018,705.4430700411364
2022-11-14,106872.58477025287,900.2129920317017,2955.843070041137
2022-11-15,106115.35469224345,2198.6129920317017,2624.343070041137
2022-11-16,105697.62461423404,2204.898706317416,2662.0097367078033
2022-11-17,105267.39453622456,2233.112992031701,2676.5097367078033
2022-11-18,104992.66445821513,2401.7796586983677,2454.5097367078033
2022-11-19,104922.9343802057,2383.4463253650347,1120.07640337447
2022-11-20,105449.83763552958,1653.2129920317013,1160.5041811522478
2022-11-21,105673.2270019646,1388.2685475872572,2407.7125144855813
2022-11-22,105030.6163683996,1766.1018809205905,2283.7125144855813
2022-11-23,104706.00573483465,1958.1018809205905,2114.7125144855813
2022-11-24,104326.39510126962,1735.1018809205905,806.3791811522477
2022-11-25,104684.78446770464,1165.7685475872574,1085.3791811522478
2022-11-26,105080.17383413964,1479.2685475872572,897.3791811522476
2022-11-27,105714.06320057466,1531.2685475872572,957.3791811522476
2022-11-28,106139.95256700969,1376.2129920317018,2563.0746939727605
2022-11-29,105667.22334370106,2083.3412748599844,2359.3321143301805
2022-11-30,105406.65573655412,2098.7645071832167,2515.3321143301805
2022-12-01,105055.08812940716,2163.7645071832167,2658.665447663514
2022-12-02,104717.35385559354,2320.9311738498836,2437.915447663514
2022-12-03,104836.36958177992,2556.931173849883,1133.915447663514
2022-12-04,105355.88530796625,1653.4311738498834,1112.915447663514
2022-12-05,105684.40103415266,1441.4311738498834,2732.915447663514
2022-12-06,105118.91676033901,2167.4311738498836,2442.165447663514
2022-12-07,104891.68248652537,2214.9311738498836,2373.4654476635137
2022-12-08,104814.04821271174,2295.8311738498833,3155.8821143301807
2022-12-09,104851.41393889811,3193.24784051655,2461.382114330181
2022-12-10,104882.27966508448,2493.24784051655,1115.3821143301807
2022-12-11,105484.14539127085,1716.3247635934736,1136.731731537618
2022-12-12,105837.64965190856,1494.2170348293464,2815.912774191647
2022-12-13,105332.55391254625,2311.817034829347,2706.912774191647
2022-12-14,105021.45817318391,2393.317034829346,2716.912774191647
2022-12-15,104541.36243382163,2236.817034829347,2653.904002261822
2022-12-16,104243.60002779272,2358.983701496013,2454.74610752498
2022-12-17,104133.83762176374,2344.9837014960135,1156.2461075249798
2022-12-18,104588.57521573476,1610.9837014960133,1227.4127741916463
2022-12-19,104688.72947637246,1327.5670348293465,2857.5794408583133
2022-12-20,103951.71707034351,2121.067034829347,2723.74610752498
2022-12-21,103213.22549764786,1985.2545348293463,2642.1283064778595
2022-12-22,102671.84910819828,2115.673382996886,2479.883105779779
2022-12-23,101863.8893854154,1671.9233829968855,1425.8831057797788
2022-12-24,101702.92966263252,1264.923382996886,886.0497724464459
2022-12-25,101876.13660651626,1059.2567163302188,618.0497724464459
2022-12-26,102168.34355040005,910.2567163302188,813.9497724464459
2022-12-27,102687.0504942838,1332.6567163302188,2020.482381142098
2022-12-28,102563.08714831252,1901.5009192287698,2047.464265200069
2022-12-29,102577.62380234124,2062.00091922877,2057.464265200069
2022-12-30,102743.16045636991,2223.00091922877,1832.4642652000684
2022-12-31,103133.19711039863,2222.5009192287694,1007.7309318667358
2023-01-01,104170.56709776066,2045.10091922877,1255.2309318667355
2023-01-02,104526.4370851227,1611.10091922877,1204.2309318667355
2023-01-03,104999.80707248475,1674.758813965612,2207.5996384663936
2023-01-04,104236.05485818337,1866.5691361101078,1462.3162633997529
2023-01-05,103992.98212060338,1415.5545624069748,1050.484834671152
2023-01-06,103855.42192866054,1069.8810821221994,1062.4412740650916
2023-01-07,103830.86173671759,1037.8810821221996,999.4412740650915
2023-01-08,103855.30154477475,1023.8810821221995,977.4412740650914
2023-01-09,103941.74135283184,1063.8810821221994,1047.4412740650914
2023-01-10,103983.18116088893,1088.8810821221994,1051.4412740650914
2023-01-11,103997.62096894608,1065.8810821221994,1085.4412740650916
2023-01-12,103975.06077700315,1062.8810821221994,1100.4412740650916
2023-01-13,103948.50058506029,1073.8810821221994,1084.4412740650916
2023-01-14,103897.94039311739,1033.8810821221996,990.4412740650914
2023-01-15,103940.38020117448,1032.8810821221996,985.4412740650914
2023-01-16,103975.8200092316,1020.8810821221995,974.4412740650914
2023-01-17,104056.25981728872,1054.8810821221996,1044.4412740650914
2023-01-18,104086.69962534579,1074.8810821221994,1058.4412740650916
2023-01-19,104128.13943340293,1099.8810821221994,1060.4412740650916
2023-01-20,104356.57924146,1099.2026507496503,1937.5094113199932
2023-01-21,105104.62297108577,2686.553140945729,1078.0094113199934
2023-01-22,105639.1667007115,1611.0531409457285,963.0094113199937
2023-01-23,105995.71043033722,1319.5531409457285,2618.5094113199934
2023-01-24,105593.75415996296,2216.553140945728,2133.909411319993
2023-01-25,105519.89788958873,2060.053140945728,2102.4094113199935
2023-01-26,105339.04161921445,1922.0531409457283,2314.6190072795894
2023-01-27,105147.45252055732,2125.0127369053243,2113.8282583266455
2023-01-28,105138.04756824173,2104.423306011015,993.3282583266454
2023-01-29,105657.14261592607,1512.4233060110155,1079.794089338716
2023-01-30,107712.69012414898,3163.594150950664,2198.0466427277597
2023-01-31,107313.73763237189,1799.0941509506627,3795.0466427277593
2023-02-01,105449.78514059479,1931.0941509506624,1982.9252453478468
2023-02-02,105347.07631693996,1882.369987923006,2166.745478244499
2023-02-03,105103.36749328516,1923.0366545896727,2166.078811577832
2023-02-04,105141.32533629697,2202.369987923006,1052.0788115778325
2023-02-05,105598.61651264214,1509.3699879230062,1029.0788115778325
2023-02-06,106041.90768898732,1472.3699879230062,2401.1454782444985
2023-02-07,105639.53219866584,2000.3699879230062,2363.745478244499
2023-02-08,105434.15670834437,2158.369987923006,2270.203105363143
2023-02-09,105237.51511632794,2074.5586884879776,2337.700280504386
2023-02-10,105100.87352431154,2201.5586884879776,2202.200280504386
2023-02-11,105057.73193229514,2156.9586884879777,1027.8669471710527
2023-02-12,105505.92367361208,1477.3920218213113,927.2002805043862
2023-02-13,105980.11541492898,1399.7920218213117,2545.5649863867393
2023-02-14,105381.14245036354,1950.8959433899383,2177.9355746220326
2023-02-15,105164.1361524648,1961.7292767232716,2240.735574622033
2023-02-16,104986.12985456602,2062.7292767232716,2460.0689079553663
2023-02-17,104807.9568900006,2281.8959433899386,2208.5689079553663
2023-02-18,104739.53392543519,2140.1459433899386,1082.5689079553665
2023-02-19,105241.11096086973,1583.3459433899386,1041.9355746220333
2023-02-20,105538.65466297098,1341.4792767232723,1281.9355746220328
2023-02-21,105823.19836507221,1566.479276723272,2513.935574622033
2023-02-22,105302.49206717349,1988.562610056605,2212.435574622033
2023-02-23,105078.61910260803,1994.3959433899383,2351.268907955366
2023-02-24,104767.74613804261,2040.3959433899386,2237.868907955366
2023-02-25,104631.7731734772,2101.8959433899386,984.5355746220332
2023-02-26,105134.46687557842,1487.2292767232718,1093.0355746220332
2023-02-27,105405.16057767965,1363.7292767232723,2486.035574622033
2023-02-28,104954.85427978092,2034.062610056605,2277.535574622033
2023-03-01,104790.54798188213,2113.2292767232716,2369.535574622033
2023-03-02,104510.24168398337,2089.2292767232716,2313.535574622033
2023-03-03,104461.13538608461,2265.429276723272,2146.535574622033
2023-03-04,104498.02908818585,2182.429276723272,991.5355746220332
2023-03-05,105019.58945695376,1513.7626100566056,1014.7022412886997
2023-03-06,105424.14982572166,1420.2626100566054,2313.7022412887
2023-03-07,105127.21019448958,2016.2626100566051,2254.535574622033
2023-03-08,104987.90389659081,2115.9792767232716,2234.285574622033
2023-03-09,104994.09759869205,2239.9792767232716,2333.95630632935
2023-03-10,104649.81569103719,1991.6581385118895,2199.4400461667483
2023-03-11,104531.53378338236,2081.15813851189,1071.5233795000818
2023-03-12,105019.25187572747,1561.9081385118898,952.6900461667487
2023-03-13,105303.96996807263,1237.40813851189,2267.8447581259675
2023-03-14,104848.34170322013,1894.7808456892255,2319.028158160768
2023-03-15,104594.52296217714,2064.709417117797,2152.028158160768
2023-03-16,104403.20422113418,1961.2094171177969,2093.028158160768
2023-03-17,104337.88548009121,2028.7094171177969,2023.188158160768
2023-03-18,104370.57173904826,2054.874417117797,1051.1881581607681
2023-03-19,104803.00799800527,1484.6244171177973,1009.4994789154849
2023-03-20,105002.44425696229,1273.1244171177973,2287.688158160768
2023-03-21,104629.88051591934,1916.6244171177968,2083.6881581607677
2023-03-22,104570.31677487637,2023.3744171177968,2162.438158160768
2023-03-23,104518.50303383339,2112.624417117797,2200.438158160768
2023-03-24,104498.68929279041,2180.624417117797,1961.438158160768
2023-03-25,104722.37555174743,2182.2910837844634,1114.688158160768
2023-03-26,105202.56181070447,1595.374417117797,1029.1881581607681
2023-03-27,105560.7480696615,1386.8744171177973,2364.6427036153136
2023-03-28,105075.02523770944,1879.9116072004415,2063.080297140669
2023-03-29,105053.32015723668,2087.2207787980747,2228.925859270847
2023-03-30,104866.11507676392,2047.2207787980747,2246.425859270847
2023-03-31,104607.90999629111,1983.7207787980747,1994.0925259375133
2023-04-01,104640.5382491517,2026.7207787980747,1116.3425259375133
2023-04-02,105045.16650201226,1520.170778798075,1071.8425259375133
2023-04-03,105338.29475487283,1363.970778798075,2403.875859270847
2023-04-04,104892.28967440006,1958.6707787980747,2180.8901449851323
2023-04-05,104856.47507011775,2146.5755407028364,2238.390144985133
2023-04-06,104696.66046583543,2078.5755407028364,2314.390144985133
2023-04-07,104452.09586155314,2069.8255407028364,1689.3901449851323
2023-04-08,104635.53125727088,1872.0755407028366,1004.3484783184656
2023-04-09,105050.14165298855,1420.6255407028368,1025.0151449851323
2023-04-10,105506.75204870629,1480.8755407028366,2212.5151449851323
2023-04-11,105284.61244442395,1990.8755407028366,2312.6818116517993
2023-04-12,105029.13950680835,2057.20887403617,2260.1818116517993
2023-04-13,104833.26656919274,2064.30887403617,2200.6818116517993
2023-04-14,104780.3936315771,2146.1422073695035,2069.658002127989
2023-04-15,104904.13974158053,2194.2612549885507,1022.0151449851323
2023-04-16,105409.38585158391,1526.3862549885512,1139.3901449851323
2023-04-17,105742.75696158735,1472.7612549885512,2512.390144985133
2023-04-18,105181.02807159077,1950.661254988551,2303.890144985133
2023-04-19,104905.29918159416,2028.161254988551,2237.890144985133
2023-04-20,104744.0702915976,2076.661254988551,2201.975510838791
2023-04-21,104589.87798696688,2047.7832062080631,1990.9755108387908
2023-04-22,104819.8999680504,2220.9974919223487,984.975510838791
2023-04-23,105443.42194913399,1608.497491922349,1027.975510838791
2023-04-24,105737.6105968842,1322.1641585890159,2455.4755108387913
2023-04-25,105277.29924463446,1995.1641585890154,2160.555970608906
2023-04-26,105105.53961652258,1989.7905953706247,2221.9896174218634
2023-04-27,104865.56786719862,1987.4522115322409,2176.4239608562066
2023-04-28,104867.79611787468,2178.6522115322405,2064.9239608562066
2023-04-29,105016.0243685507,2213.152211532241,1041.9239608562066
2023-04-30,105592.08595256007,1617.9855448655744,1124.590627522873
2023-05-01,105754.98086990278,1287.4855448655744,2505.090627522873
2023-05-02,105206.8757872455,1956.9855448655742,2303.2128497450954
2023-05-03,104934.2818156993,2154.0744337544634,2106.668405300651
2023-05-04,104787.6878441531,1960.074433754463,2319.668405300651
2023-05-05,104634.59387260691,2163.0188781989073,2069.168405300651
2023-05-06,104792.49990106074,2227.0744337544634,1122.0017386339841
2023-05-07,105289.57259618123,1618.5744337544631,1223.001738633984
2023-05-08,105462.64529130171,1397.5744337544634,2378.959399335928
2023-05-09,104676.89930890122,1882.5488596818113,2107.2948420822604
2023-05-10,104585.15332650079,2017.5488596818113,2201.7948420822604
2023-05-11,104450.40734410031,2065.548859681811,2072.961508748927
2023-05-12,104501.6613616999,2125.3821930151444,2121.29484208226
2023-05-13,104467.91537929943,2087.048859681811,986.7948420822601
2023-05-14,105062.83606356569,1581.715526348478,970.3615087489267
2023-05-15,105425.15674783186,1334.3488596818117,2424.028175415594
2023-05-16,104947.97743209811,1946.1821930151448,2230.1948420822605
2023-05-17,104770.63144969764,2053.348859681811,2275.1948420822605
2023-05-18,104536.78546729719,2041.3488596818113,2188.6948420822605
2023-05-19,104467.43948489675,2119.3488596818115,1973.8273096147277
2023-05-20,104516.19350249629,2030.0488596818113,1008.1698420822602
2023-05-21,104969.44752009585,1464.0488596818113,1046.0948420822604
2023-05-22,105342.6015376954,1419.2488596818116,2337.0948420822606
2023-05-23,104921.25555529495,1915.7488596818114,2169.09484208226
2023-05-24,104669.90957289448,1917.7488596818112,2273.09484208226
2023-05-25,104518.56359049403,2121.748859681811,2350.2198420822606
2023-05-26,104289.2176080936,2121.748859681811,1942.2948420822602
2023-05-27,104501.97162569317,2155.048859681811,1098.2948420822602
2023-05-28,105039.22564329272,1634.2988596818113,1121.3281754155935
2023-05-29,105322.64632755893,1404.7488596818116,996.8281754155935
2023-05-30,105795.06701182513,1469.2488596818114,2589.4281754155936
2023-05-31,105358.08769609136,2151.4488596818114,2361.09484208226
2023-06-01,105104.94171369092,2107.9488596818114,2196.09484208226
2023-06-02,105079.79573129049,2169.273859681811,2187.89484208226
2023-06-03,105071.31641555669,2179.415526348478,1102.64484208226
2023-06-04,105584.33709982292,1615.665526348478,1064.4781754155933
2023-06-05,105916.35778408914,1396.4988596818116,2439.478175415594
2023-06-06,105448.7118016887,1972.8321930151449,2146.9781754155933
2023-06-07,105445.06581928823,2142.3321930151446,2265.5281754155935
2023-06-08,105331.71983688776,2153.6821930151445,2213.0281754155935
2023-06-09,105297.37385448735,2177.782193015145,2063.1781754155936
2023-06-10,105379.67787208689,2145.3988596818112,1012.59484208226
2023-06-11,105998.98188968645,1630.6488596818115,1190.5948420822601
2023-06-12,106211.78590728597,1404.8988596818115,2322.350397637816
2023-06-13,105794.84548044109,1905.354415237367,2506.461508748927
2023-06-14,105405.65505359619,2119.104415237367,1510.8291222674834
2023-06-15,105164.80016738994,1376.6511314928102,1526.2793510324293
2023-06-16,105078.68528118363,1433.83113149281,1117.5888748419532
2023-06-17,104863.99896640591,994.8787505404289,1010.5650653181439
2023-06-18,104839.31265162819,985.8787505404289,971.5650653181439
2023-06-19,104844.62633685047,976.8787505404289,964.5650653181439
2023-06-20,104879.94002207277,999.8787505404289,1062.5650653181438
2023-06-21,104844.25370729504,1026.8787505404289,1043.5650653181438
2023-06-22,104825.56739251735,1024.8787505404289,1038.5650653181438
2023-06-23,104825.8810777396,1038.8787505404289,1125.5650653181438
2023-06-24,104738.1947629619,1037.8787505404289,985.5650653181439
2023-06-25,104731.5084481842,978.8787505404289,977.5650653181439
2023-06-26,104758.82213340647,1004.8787505404289,1017.5650653181439
2023-06-27,104778.13581862875,1036.8787505404289,1082.5650653181438
2023-06-28,104729.44950385105,1033.8787505404289,1066.5650653181438
2023-06-29,104693.76318907332,1030.8787505404289,1088.5650653181438
2023-06-30,105088.07687429564,1050.5351859230452,1512.7608375385116
2023-07-01,105685.47762881422,2110.1615920570994,1158.7608375385116
2023-07-02,106420.8783833328,1894.1615920570991,1200.7608375385116
2023-07-03,106839.27913785136,1619.161592057099,2294.760837538511
2023-07-04,106562.67989236997,2018.1615920570991,935.7608375385117
2023-07-05,107331.08064688854,1702.256830152337,2572.427954047733
2023-07-06,107002.51133093183,2273.5509457832954,2528.300934008948
2023-07-07,106789.46722505911,2318.8310578281134,2199.2465922722536
2023-07-08,106972.25645251972,2383.5691530662084,1063.7799256055876
2023-07-09,107581.04567998035,1672.5691530662082,1087.7799256055873
2023-07-10,108237.33490744096,1556.0849881763318,2973.366493801924
2023-07-11,107704.86285700861,2440.8944433695656,2712.311430978569
2023-07-12,107491.48024333644,2498.9288173063787,2665.311430978569
2023-07-13,107320.59762966423,2494.4288173063787,2965.311430978569
2023-07-14,107060.71501599204,2705.4288173063787,2616.6959454142643
2023-07-15,107112.6303025823,2668.611232004541,1240.6959454142643
2023-07-16,107721.54558917259,1849.6112320045413,1347.1959454142643
2023-07-17,108022.46087576286,1648.111232004541,2755.029278747598
2023-07-18,107517.20949568647,2249.7778986712083,2757.779278747598
2023-07-19,107164.95811561008,2405.5278986712083,2714.112612080931
2023-07-20,106942.2067355337,2492.0278986712083,2661.4459454142648
2023-07-21,106760.12202212398,2479.3612320045413,2605.2792787475983
2023-07-22,106705.37064204758,2547.9945653378745,1147.7792787475976
2023-07-23,107571.6192619712,2014.527898671208,1396.7792787475976
2023-07-24,107789.86788189481,1613.527898671208,2956.428401554616
2023-07-25,107162.24369480087,2328.8208811273485,2659.345068221282
2023-07-26,107229.35839659582,2666.0493985173503,2772.663337494097
2023-07-27,106982.72301497983,2526.027955878099,2839.49667082743
2023-07-28,106745.58763336383,2579.905350514114,2448.2466708274296
2023-07-29,106914.04707933404,2618.2061167976394,1222.7466708274299
2023-07-30,107690.00652530423,1998.7061167976392,1213.74667082743
2023-07-31,108030.46597127445,1544.328339019861,2818.1688930496525
2023-08-01,107419.71430613357,2159.1526182022058,2916.4331865586223
2023-08-02,107322.7421669998,2679.3416096460032,2698.1912521249474
2023-08-03,107326.88451807125,2621.1692452916714,2919.8931398604946
2023-08-04,107287.4407668892,2880.4493886784303,2705.4264731938283
2023-08-05,107260.31923792935,2778.038277567319,1264.1598065271617
2023-08-06,108086.1977089695,2090.0382775673197,1280.1598065271617
2023-08-07,108541.57618000965,1725.8907496566337,3182.813652681007
2023-08-08,107891.64199002665,2532.5113308298464,2831.2790065271615
2023-08-09,107715.87020004362,2647.5275727782287,2899.9554878066956
2023-08-10,107390.73363361563,2574.8189213787373,2937.9554878066956
2023-08-11,107213.59706718769,2760.8189213787373,2703.455487806696
2023-08-12,107317.96050075976,2807.8189213787373,1365.4554878066965
2023-08-13,108004.32393433178,2051.8189213787377,1316.4554878066965
2023-08-14,108420.68736790381,1732.8189213787377,3130.455487806696
2023-08-15,107753.55080147587,2463.3189213787377,2992.455487806696
2023-08-16,107476.4142350479,2714.8189213787373,2959.7412020924103
2023-08-17,107315.92052576279,2799.2474928073084,2836.4912020924103
2023-08-18,107241.4268164777,2761.9974928073084,2815.7412020924103
2023-08-19,107374.6831071926,2950.4974928073084,1362.574535425744
2023-08-20,108123.17273124083,2111.364159473976,1387.8745354257444
2023-08-21,108442.5085091352,1706.213635579266,3194.8716838199853
2023-08-22,107854.94437008607,2608.640878104183,3015.9550171533183
2023-08-23,107466.63023103692,2627.640878104183,2818.9550171533183
2023-08-24,107353.31609198781,2704.3075447708493,2690.148554568285
2023-08-25,107416.20195293869,2804.440878104183,2707.8050171533187
2023-08-26,107645.08781388955,2936.690878104182,1254.8050171533187
2023-08-27,108457.47367484041,2065.190878104183,1344.8050171533187
2023-08-28,108922.85953579127,1810.190878104183,3305.805017153318
2023-08-29,108241.74539674213,2624.690878104183,2880.8050171533187
2023-08-30,108109.63125769302,2748.190878104183,2759.055017153319
2023-08-31,108024.93378531054,2675.940878104183,2924.0559878943636
2023-09-01,107940.01547617662,2840.1188108359297,2850.0371199698347
